region,provincia,distrito,codigo_del_recurso,nombre_del_recurso,categoria,tipo_de_categoria,sub_tipo_categoria,url,latitud,longitud,fecha_de_corte
Apurimac,Abancay,Abancay,8995,Bosque De Q'Euñas De Rontoccocha ,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=8995,-72.77597,-13.68688,2025-10-13
Lambayeque,Lambayeque,Morrope,13353,Tejidos En Algodón Nativo,3. Folclore,Artesania Y Artes,"Tejidos(Lanas, Fibras De Animales, Fibra Vegetal. Etc)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13353,,,2025-10-13
Lambayeque,Lambayeque,Morrope,13876,El Encanto De Casa Grande,3. Folclore,Creencias Populares,Mitos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13876,,,2025-10-13
Tacna,Tacna,Tacna,12437,Charquican Tacneño,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12437,,,2025-10-13
Lambayeque,Lambayeque,Morrope,12226,Danza De Los Negritos De Morrope,3. Folclore,Musicas Y Danzas,Musica Y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12226,,,2025-10-13
Puno,Puno,Huata,11781,Islas Flotantes De Uros Titino,1. Sitios Naturales,L. Costas,Islas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11781,-69.92725215623248,-15.80987096082738,2025-10-13
Lambayeque,Chiclayo,Eten,12145,Museo Etnocostumbrista Cultural Pedro Ruiz Gallo,2. Manifestaciones Culturales,Museos Y Otros,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12145,-79.86327,-6.90732,2025-10-13
Lambayeque,Chiclayo,Pucala,9014,Complejo Arqueológico Huaca Santa Rosa De Pucalá,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9014,-79.62369999999999,-6.771848,2025-10-13
Lambayeque,Ferrenafe,Pitipo,13815,Aniversario Del Distrito De Pítipo,5. Acontecimientos Programados,Fiestas,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13815,,,2025-10-13
Apurimac,Chincheros,Ranracancha,9019,Bosque De Piedras De Ccenhua,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9019,-73.5761943723464,-13.5452191129624,2025-10-13
Ica,Nazca,Nazca,9020,Acueducto De Achaco,2. Manifestaciones Culturales,Sitios Arqueologicos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9020,-74.97100379527467,-14.822309151897874,2025-10-13
Apurimac,Andahuaylas,Kishuara,9022,Tinkuy Curamba,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9022,,,2025-10-13
Apurimac,Abancay,Abancay,9023,Túneles De Karkatera ,1. Sitios Naturales,N. Zonas Paisajisticas,Camino Pintoresco,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9023,-72.9775100023106,-13.5629299812023,2025-10-13
Apurimac,Andahuaylas,Talavera,9024,Caverna De Sutoqmachay,1. Sitios Naturales,M. Cavidades Naturales,Grutas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9024,-73.4502396703988,-13.5919948990941,2025-10-13
Apurimac,Chincheros,Huaccana,9025,Laguna De  Anori,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9025,-73.7082828,-13.3715385,2025-10-13
Apurimac,Aymaraes,Soraya,9026,Baños Termales De Pacayca,1. Sitios Naturales,K. Agua Termo-Mineral,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9026,-73.304863,-14.14555,2025-10-13
Apurimac,Andahuaylas,Pampachiri,9027,Laguna  Huancaccocha ,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9027,-73.54121,-14.17886,2025-10-13
Ica,Ica,San Juan Bautista,9028,Bodega Sotelo,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones Industriales,"Bodegas De Pisco, Vinos Y/U Otros Licores",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9028,-75.73924,-14.0033,2025-10-13
Apurimac,Antabamba,Oropesa,9042,Catarata Fusiray,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9042,-72.56918,-14.26664,2025-10-13
Arequipa,Camana,Ocona,12891,Caleta Del Inca,1. Sitios Naturales,L. Costas,Caletas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12891,-72.976496836969,-16.513880647579995,2025-10-13
Junin,Jauja,Paca,9053,Pueblo Tradicional De Paca,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9053,-75.519158,-11.708717,2025-10-13
Ancash,Huari,Huari,11700,Pueblo De Huari,2. Manifestaciones Culturales,Pueblos,Historicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11700,-77.1713993,-9.3478304,2025-10-13
Junin,Jauja,Masma Chicche,10844,Feria Agropecuaria De Masma Chicche,5. Acontecimientos Programados,Eventos,Ferias (No Artesanales),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10844,,,2025-10-13
Junin,Jauja,Masma Chicche,9057,Bosque De Puyas De Raimondi De Masma Chicche,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9057,-75.357754,-11.760824,2025-10-13
Arequipa,Islay,Mejia,12483,Petroglifos De Mejía,2. Manifestaciones Culturales,Sitios Arqueologicos,Petroglifos (Grabados En Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12483,-71.9085,-17.1038,2025-10-13
Arequipa,Islay,Mejia,12467,Rocas De Tiro Alto,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12467,-71.9086,-17.1051,2025-10-13
Ayacucho,Huanta,Huamanguilla,12285,Casa Hacienda La Vega ,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Casa-Hacienda,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12285,-74.206777,-13.029435,2025-10-13
Ancash,Santa,Chimbote,9073,Mirador Cerro De La Juventud,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Miradores,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9073,-78.62709701437029,-9.058782218279092,2025-10-13
Arequipa,Islay,Dean Valdivia,12132,Campiña De Deán Valdivia ,1. Sitios Naturales,N. Zonas Paisajisticas,Camino Pintoresco,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12132,-71.82617055620219,-17.148074419861913,2025-10-13
Ancash,Carhuaz,Shilla,11817,Mirador Señor De Catay,1. Sitios Naturales,N. Zonas Paisajisticas,Miradores Naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11817,-77.60843309067819,-9.215916191923608,2025-10-13
Loreto,Maynas,Punchana,9089,Centro Poblado De Padre Cocha,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9089,-73.28378677368164,-3.719175737034458,2025-10-13
Loreto,Maynas,Punchana,13560,Comunidad Nativa Nueva Vida - Los Yaguas Del Río Momón,2. Manifestaciones Culturales,Pueblos,Artesanales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13560,-73.28003,-3.68816,2025-10-13
Ancash,Huaylas,Caraz,11796,Laguna Pampacocha,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11796,-77.78148981877317,-8.993017382944416,2025-10-13
Ancash,Pallasca,Cabana,11815,Sitio Arqueológico De Pashas,2. Manifestaciones Culturales,Sitios Arqueologicos,Fortalezas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11815,-78.01104354851417,-8.402158611420667,2025-10-13
Callao,Callao,Callao,11938,Festividad Del Señor Del Mar,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11938,,,2025-10-13
Arequipa,Islay,Dean Valdivia,12173,Desembocadura Del Río Tambo - Santuario Nacional Lagunas De Mejía,1. Sitios Naturales,G. Cuerpo De Agua,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12173,-71.8390090112,-17.16840979984,2025-10-13
Ancash,Santa,Moro,11034,Museo Arqueológico De Las Tecnologías Andinas,2. Manifestaciones Culturales,Museos Y Otros,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11034,-78.1775951385498,-9.13903519541451,2025-10-13
Arequipa,Islay,Dean Valdivia,12172,Agro Industrias Unidas Del Perú,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones Industriales,Centros Productivos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12172,-71.84035325664144,-17.115694735584018,2025-10-13
Arequipa,Islay,Mollendo,9107,Mercado San José,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9107,-72.0164175331592,-17.02751675211692,2025-10-13
Ancash,Santa,Nuevo Chimbote,10939,Las Loberas De Nuevo Chimbote,1. Sitios Naturales,L. Costas,Islas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10939,-78.57573688030243,-9.211592680536285,2025-10-13
Ancash,Casma,Yautan,13757,Festival De La Vendimia De Cachipampa,5. Acontecimientos Programados,Eventos,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13757,,,2025-10-13
Ancash,Santa,Nuevo Chimbote,10930,Plaza Mayor De Nuevo Chimbote,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10930,-78.53107202754022,-9.122135030353114,2025-10-13
Ancash,Huari,San Marcos,11692,Rocódromo San Marcos,1. Sitios Naturales,O. Otros,Formaciones Rocosas(Bosque De Piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11692,-77.152697,-9.525036,2025-10-13
Ancash,Santa,Santa,11257,Fiesta Patronal Del Señor Crucificado De Santa,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11257,,,2025-10-13
Ancash,Santa,Santa,11289,Playa Puerto De Santa,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11289,-78.64984291682357,-8.990567031187492,2025-10-13
Madre De Dios,Tambopata,Tambopata,9120,Centro De Conservacion El Aguajal De Chonta,1. Sitios Naturales,N. Zonas Paisajisticas,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9120,-69.212162,-12.605768,2025-10-13
Madre De Dios,Tambopata,Las Piedras,11992,Lago Pampa Hermosa,1. Sitios Naturales,G. Cuerpo De Agua,Lagos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11992,-69.18366705347275,-12.299864497227356,2025-10-13
Madre De Dios,Tahuamanu,Iberia,11741,Lago La Lupuna.,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11741,-69.6081811814258,-11.374915557659216,2025-10-13
Madre De Dios,Tahuamanu,Iberia,11740,Lago Cuatro Amigos,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11740,-69.75753080174344,-11.37519684647022,2025-10-13
San Martin,Tocache,Polvora,12988,Cascadas Alto Cañuto,1. Sitios Naturales,J. Caidas De Agua,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12988,-76.645496,-8.206369,2025-10-13
Piura,Talara,Lobitos,9142,Playa Las Capullanas,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9142,-81.29919290542603,-4.49468123698482,2025-10-13
Piura,Talara,Lobitos,10763,Ceviche De Percebes,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10763,,,2025-10-13
Piura,Talara,Lobitos,9158,Playa Piscinas,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9158,-81.27606,-4.44686,2025-10-13
Piura,Talara,Los Organos,9160,Playa El Ñuro,1. Sitios Naturales,L. Costas,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9160,-81.18228077888494,-4.218131680682982,2025-10-13
Ayacucho,La Mar,San Miguel,12764,Mirador Cerro San Cristobal,1. Sitios Naturales,N. Zonas Paisajisticas,Miradores Naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12764,-73.97839,-13.0092801,2025-10-13
Ayacucho,La Mar,San Miguel,12763,Sitio Arqueológico Manohuatoy,2. Manifestaciones Culturales,Sitios Arqueologicos,Cementerios,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12763,-73.996817,-13.034812,2025-10-13
Ayacucho,Huanca Sancos,Santiago De Lucanamarca,12963,Iglesia Matriz De Santiago De Lucanamarca,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12963,-74.37219513038823,-13.10438055,2025-10-13
Ayacucho,La Mar,Ninabamba,12793,Iglesia De Ninabamba,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12793,-73.914851,-13.089963,2025-10-13
Amazonas,Bongara,Cuispes,9169,Pueblo Tradicional De Cuispes,2. Manifestaciones Culturales,Pueblos,Tradicionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9169,-77.9461995,-5.9282154,2025-10-13
Ayacucho,La Mar,San Miguel,12762,Catarata De Sayhuapata,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12762,-74.00356292724611,-13.024209856116691,2025-10-13
Ayacucho,La Mar,San Miguel,12768,Iglesia San Miguel Arcangel,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12768,-73.980904,-13.01267,2025-10-13
Puno,Puno,Acora,12568,Festividad Del Señor De Exaltación Pataza ,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12568,,,2025-10-13
Ayacucho,La Mar,Tambo,12007,Catarata De Tomacucho,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12007,-73.99769369671095,-12.97553468723986,2025-10-13
Ayacucho,La Mar,Chilcas,12779,Bosque De Sacsamarca,1. Sitios Naturales,N. Zonas Paisajisticas,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12779,-73.92082214,-13.19484561,2025-10-13
Puno,Puno,Acora,12567,Waru Waru De Caritamaya,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones  Agropecuarias Y Pesqueras,Agricultura,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12567,-69.75119018554686,-15.97536389745258,2025-10-13
Ayacucho,La Mar,Chungui,12769,Sitio Arqueológico Intiwatana ,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12769,-73.58145548,-13.23293215,2025-10-13
Ayacucho,Huanta,Luricocha,11699,Humedal De Huaper,1. Sitios Naturales,G. Cuerpo De Agua,Humedales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11699,-74.29357301586913,-12.925736709479738,2025-10-13
Ayacucho,Huanta,Luricocha,11660,Wawa Pampay,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11660,,,2025-10-13
Ayacucho,Huanca Sancos,Santiago De Lucanamarca,12957,Fiesta Patronal De La Virgen De Encarnación,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12957,,,2025-10-13
Ayacucho,La Mar,Tambo,11997,Laguna De Toccto,1. Sitios Naturales,G. Cuerpo De Agua,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11997,-74.09853873342219,-12.964996103556778,2025-10-13
Lima,Yauyos,Yauyos,9201,Sitio Arqueológico Ñaupahuasi,2. Manifestaciones Culturales,Sitios Arqueologicos,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9201,-75.92679099999998,-12.470882,2025-10-13
Arequipa,Camana,Ocona,9217,Mazamorra De Higo De Ocoña,3. Folclore,Gastronomia,Dulces Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9217,,,2025-10-13
Ayacucho,Huanta,Luricocha,11659,Semana Santa De Luricocha,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11659,,,2025-10-13
Ayacucho,Huanta,Huanta,11647,Huarapo Con Achitilla,3. Folclore,Gastronomia,Bebidas Tipicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11647,,,2025-10-13
Ayacucho,Huanta,Luricocha,11650,Carnaval De Luricocha,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11650,,,2025-10-13
Cusco,Calca,Lamay,12003,Cuy Al Palo Lameño,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12003,,,2025-10-13
Cusco,Calca,Lares,13227,Pinturas Rupestres De Mant´O,2. Manifestaciones Culturales,Sitios Arqueologicos,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13227,-72.0667712545449,-12.9665017803384,2025-10-13
Arequipa,Camana,Camana,9241,Pueblo  De Camaná,2. Manifestaciones Culturales,Pueblos,Historicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9241,-72.71167159080505,-16.62492494408597,2025-10-13
Cusco,Calca,Coya,12161,Costumbre Del Machu Chaquey,3. Folclore,Creencias Populares,Costumbres,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12161,,,2025-10-13
Cusco,Calca,San Salvador,12004,Festividad De La Virgen Del Rosario De Huallhua,5. Acontecimientos Programados,Fiestas,Fiestas Religiosas-Patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12004,,,2025-10-13
Ayacucho,Huanta,Luricocha,11648,Villancicos De Navidad  Luricochana,5. Acontecimientos Programados,Eventos,Concursos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11648,,,2025-10-13
Piura,Piura,Tambo Grande,9251,Peroles De Palmeras De Yaranche,1. Sitios Naturales,D. Quebradas,Quebradas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9251,-80.23964999999998,-4.81647,2025-10-13
Puno,Lampa,Lampa,11786,Criadero De Chinchillas,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Centros Cientificos Y Tecnicos,Criaderos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11786,-70.37502086686476,-15.35957686601802,2025-10-13
Piura,Talara,El Alto,9258,Caleta Cabo Blanco,1. Sitios Naturales,L. Costas,Caletas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9258,-81.2334680557251,-4.2506369132917845,2025-10-13
Ica,Pisco,Pisco,11861,Leyenda De Sarah Ellen,3. Folclore,Creencias Populares,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11861,,,2025-10-13
Puno,Carabaya,Ollachea,9267,Templo De San Francisco De Asis,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9267,-70.47222018241882,-13.793806828096958,2025-10-13
Puno,Carabaya,Macusani,9268,Templo De San Juan Bautista,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9268,-70.43103486299515,-14.06814655156622,2025-10-13
Puno,Carabaya,Usicayos,9269,Templo De San Bartolomé,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Templo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9269,-69.96696451991511,-14.12531471316941,2025-10-13
Puno,Carabaya,Ollachea,9270,Sitio Arqueologico De Illingaya,2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9270,-70.4677370747284,-13.81119853743042,2025-10-13
Cusco,Canchis,Marangani,10746,Danza Qanchis De Mamuera,3. Folclore,Musicas Y Danzas,Musica Y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10746,,,2025-10-13
Cusco,Canchis,Pitumarca,9278,Montaña Winikunka - Sector Pitumarca,1. Sitios Naturales,A. Montanas,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9278,-71.30712287304686,-13.865333163604726,2025-10-13
Arequipa,Arequipa,Arequipa,9280,Adobo Arequipeño,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9280,,,2025-10-13
Lima,Huaral,Huaral,9281,Festival Del Día De La Sopa García - Huaral,5. Acontecimientos Programados,Eventos,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9281,,,2025-10-13
Lima,Huaura,Huacho,11221,Salchicha Huachana,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11221,,,2025-10-13
Apurimac,Chincheros,Huaccana,9285,Dorados De Maramara,1. Sitios Naturales,A. Montanas,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9285,-73.683034,-13.347651,2025-10-13
Apurimac,Chincheros,Anco-Huallo,13298,Mirador De Luicho Pucro,1. Sitios Naturales,N. Zonas Paisajisticas,Miradores Naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13298,-73.652965,-13.515583,2025-10-13
Apurimac,Cotabambas,Tambobamba,11290,T´Ikapallana,5. Acontecimientos Programados,Fiestas,"Fiestas Tradicionales(Herranza, Carnavales, Otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11290,,,2025-10-13
San Martin,Rioja,Rioja,12758,Casa Del Artesano De Rioja,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Centros Cientificos Y Tecnicos,Centros De Rescate O Conservacion,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12758,-77.16348409652711,-6.061579084710552,2025-10-13
Lambayeque,Chiclayo,Chiclayo,13105,Paseo Yortuque,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Paseos Peatonales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13105,-79.83945,-6.78624,2025-10-13
Arequipa,Castilla,Aplao,12142,El Castillo Encantado,1. Sitios Naturales,A. Montanas,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12142,-72.53323933428538,-15.977545168860429,2025-10-13
Arequipa,Camana,Ocona,12311,Tortilla De Camarón Con Coral,3. Folclore,Gastronomia,Platos Tipicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12311,,,2025-10-13
Piura,Morropon,Santo Domingo,9310,Cataratas De Caracucho,1. Sitios Naturales,J. Caidas De Agua,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9310,-79.94471599999997,-4.981404299999999,2025-10-13
Piura,Morropon,Santo Domingo,9312,Los Peroles San Miguel,1. Sitios Naturales,J. Caidas De Agua,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=9312,-79.856368303299,-5.036558224690954,2025-10-13
San Martin,Moyobamba,Soritor,12755,Parque Recreacional Pozo Grande,2. Manifestaciones Culturales,Arquitectura Y Espacios Urbanos,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12755,-77.10076332092287,-6.1420908684318505,2025-10-13
Tacna,Tacna,Inclan,12181,La Chimenea De Tomasiri,"4. Realizaciones Tecnicas, Cientificas Y Artisticas Contemporaneas",Explotaciones Industriales,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12181,-70.522537,-17.83518,2025-10-13
Tacna,Tacna,Inclan,12179,"Sama, La Antigua",2. Manifestaciones Culturales,Sitios Arqueologicos,Zonas Arqueologicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12179,-70.50112,-17.786953,2025-10-13
