ANP,SECTOR,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,PROCEDENCIA,EDAD,FECHA,VISITAS_E1,VISITAS_E2A3,VISITAS_E3A30,FECHA_CORTE
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230430,11,32,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230531,76,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230630,0,16,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230731,54,40,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230831,19,28,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20230930,23,18,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20231031,0,60,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO,20231130,13,55,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20220331,0,2,1,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20220531,0,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20220630,2,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20220831,2,2,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20220930,2,2,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20230131,0,14,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20230228,3,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20230331,1,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20230831,0,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,ADULTO MAYOR,20231130,0,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20220131,1,6,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20220228,1,6,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20220831,1,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20220930,2,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20221031,2,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20230228,2,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,INFANTE,20230930,0,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220131,2,100,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220331,0,2,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220430,3,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220630,3,4,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220731,3,3,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220831,6,6,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20220930,2,6,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20221031,3,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20221130,4,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20221231,2,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230131,5,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230228,5,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230331,1,0,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230430,0,2,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230831,0,3,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20230930,1,1,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20231031,0,23,0,20240527
PN del Río Abiseo,,SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603,NACIONAL,MENOR,20231130,3,1,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220331,378,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220430,252,144,2,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220531,639,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220630,683,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220731,728,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220831,867,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220930,820,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221031,634,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221130,383,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221231,146,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230131,181,62,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230228,102,4,1,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230331,109,15,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230430,193,78,1,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230531,319,44,7,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230630,302,42,13,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230731,380,49,16,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230831,366,72,2,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230930,96,53,2,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20231031,349,189,40,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20231130,220,126,20,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO MAYOR,20230131,73,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO MAYOR,20230228,2,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO MAYOR,20230831,0,111,46,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,INFANTE,20230131,8,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,MENOR,20230131,0,0,1,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,MENOR,20231031,0,0,6000,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220331,451,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220430,546,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220531,732,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220630,491,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220731,1339,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220831,1517,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220930,505,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20221031,625,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20221130,555,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20221231,299,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230131,462,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230228,392,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230331,209,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230430,484,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230531,272,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230630,270,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230731,766,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230831,533,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20230930,52,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20231031,330,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20231130,278,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO MAYOR,20230531,22,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO MAYOR,20230630,6,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,INFANTE,20230531,19,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,INFANTE,20230630,5,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20220430,63,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230131,91,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230228,70,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230331,22,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230430,71,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230531,25,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230630,108,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230731,83,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230831,95,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20230930,21,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20231031,68,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,MENOR,20231130,95,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220331,1579,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220430,3631,2,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220531,2766,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220630,1829,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220731,6902,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220831,6985,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220930,2757,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20221031,3795,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20221130,1627,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20221231,1069,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230131,1316,3,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230228,1704,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230331,1046,1,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230430,2685,11,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230531,1606,5,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230630,1404,5,2,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230731,4789,3,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230831,4084,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230930,315,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20231031,1901,14,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20231130,1400,4,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230228,194,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230331,85,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230531,197,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230630,142,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230731,281,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO MAYOR,20230831,8,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,INFANTE,20230228,25,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,INFANTE,20230331,10,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,INFANTE,20230531,29,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,INFANTE,20230630,28,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,INFANTE,20230731,88,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20220430,401,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230131,253,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230228,419,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230331,193,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230430,271,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230531,401,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230630,246,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230731,999,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230831,988,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230930,35,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20231031,746,0,0,20240527
PN Huascarán,Carpa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20231130,811,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220331,22,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220531,101,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220630,165,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220731,227,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220831,109,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220930,16,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221130,0,31,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221231,17,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230531,62,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230630,0,137,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230731,0,60,35,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230831,0,107,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230930,0,70,25,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20231031,0,24,15,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,MENOR,20230831,0,3,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220531,2,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220630,16,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220731,2,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220930,17,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220531,3,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220731,2,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20220831,12,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230531,6,0,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230630,0,5,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230731,0,4,1,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230831,0,13,0,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,ADULTO,20230930,0,5,4,20240527
PN Huascarán,Cashapampa,ANCASH,HUARAZ,INDEPENDENCIA,20105,NACIONAL,MENOR,20230531,1,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220731,1510,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20220831,1260,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221031,910,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221130,504,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20221231,390,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230131,238,65,5,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230228,77,28,3,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230331,124,32,5,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230430,302,97,20,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230531,405,172,65,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230630,543,43,58,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230731,705,164,208,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230831,491,225,118,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20230930,719,305,74,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20231031,0,232,32,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO,20231130,515,217,24,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO MAYOR,20230831,0,42,36,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,ADULTO MAYOR,20231031,529,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,MENOR,20230131,1,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,EXTRANJERO,MENOR,20230731,1,46,52,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220731,637,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20220831,409,0,0,20240527
PN Huascarán,Churup,ANCASH,HUARAZ,INDEPENDENCIA,20105,LOCAL,ADULTO,20221031,260,0,0,20240527
